File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Obj_Snowball,F67FE0,F6A5A0,D26E60,D289F0,25C0,Y,80B02CD0,80B05290,25C0,0,actor,1DC
ovl_Boss_Hakugin,F6A5A0,F748F0,D289F0,D2FC20,A350,Y,80B05290,80B0F5E0,A350,0,actor,1DD
ovl_En_Gb2,F748F0,F77170,D2FC20,D316A0,2880,Y,80B0F5E0,80B11E60,2880,0,actor,1DE
ovl_En_Onpuman,F77170,F77740,D316A0,D31B40,5D0,Y,80B11E60,80B12430,5D0,0,actor,1DF
ovl_Bg_Tobira01,F77740,F77B80,D31B40,D31ED0,440,Y,80B12430,80B12870,440,0,actor,1E0
ovl_En_Tag_Obj,F77B80,F77C90,D31ED0,D31FB0,110,Y,80B12870,80B12980,110,0,actor,1E1
ovl_Obj_Dhouse,F77C90,F79490,D31FB0,D33090,1800,Y,80B12980,80B14180,1800,0,actor,1E2
ovl_Obj_Hakaisi,F79490,F7AAA0,D33090,D34060,1610,Y,80B14180,80B15790,1610,0,actor,1E3
ovl_Bg_Hakugin_Switch,F7AAA0,F7BE00,D34060,D34CD0,1360,Y,80B15790,80B16B00,1370,10,actor,1E4
ovl_En_Snowman,F7BE00,F7F260,D34CD0,D372E0,3460,Y,80B16B00,80B19F60,3460,0,actor,1E6
ovl_TG_Sw,F7F260,F7F6B0,D372E0,D37650,450,Y,80B19F60,80B1A3B0,450,0,actor,1E7
ovl_En_Po_Sisters,F7F6B0,F831B0,D37650,D39F00,3B00,Y,80B1A3B0,80B1DEB0,3B00,0,actor,1E8
ovl_En_Pp,F831B0,F86E00,D39F00,D3C8B0,3C50,Y,80B1DEB0,80B21B00,3C50,0,actor,1E9
ovl_En_Hakurock,F86E00,F87F00,D3C8B0,D3D520,1100,Y,80B21B00,80B22C00,1100,0,actor,1EA
ovl_En_Hanabi,F87F00,F89050,D3D520,D3E310,1150,Y,80B22C00,80B23D50,1150,0,actor,1EB
ovl_Obj_Dowsing,F89050,F891D0,D3E310,D3E420,180,Y,80B23D50,80B23ED0,180,0,actor,1EC
ovl_Obj_Wind,F891D0,F89930,D3E420,D3E9C0,760,Y,80B23ED0,80B24630,760,0,actor,1ED
ovl_En_Racedog,F89930,F8B5A0,D3E9C0,D3FF20,1C70,Y,80B24630,80B262A0,1C70,0,actor,1EE
ovl_En_Kendo_Js,F8B5A0,F8D380,D3FF20,D41310,1DE0,Y,80B262A0,80B28080,1DE0,0,actor,1EF
ovl_Bg_Botihasira,F8D380,F8D670,D41310,D415B0,2F0,Y,80B28080,80B28370,2F0,0,actor,1F0
ovl_En_Fish2,F8D670,F90B30,D415B0,D43BD0,34C0,Y,80B28370,80B2B830,34C0,0,actor,1F1
ovl_En_Pst,F90B30,F919F0,D43BD0,D44570,EC0,Y,80B2B830,80B2C6F0,EC0,0,actor,1F2
ovl_En_Poh,F919F0,F94E10,D44570,D46810,3420,Y,80B2C6F0,80B2FB10,3420,0,actor,1F3
ovl_Obj_Spidertent,F94E10,F96890,D46810,D47A70,1A80,Y,80B2FB10,80B31590,1A80,0,actor,1F4
ovl_En_Zoraegg,F96890,F99030,D47A70,D49500,27A0,Y,80B31590,80B33D30,27A0,0,actor,1F5
ovl_En_Kbt,F99030,F9A270,D49500,D4A230,1240,Y,80B33D30,80B34F70,1240,0,actor,1F6
ovl_En_Gg,F9A270,F9C380,D4A230,D4B9B0,2110,Y,80B34F70,80B37080,2110,0,actor,1F7
ovl_En_Maruta,F9C380,F9E120,D4B9B0,D4CD80,1DA0,Y,80B37080,80B38E20,1DA0,0,actor,1F8
ovl_Obj_Snowball2,F9E120,F9FF50,D4CD80,D4E3D0,1E30,Y,80B38E20,80B3AC50,1E30,0,actor,1F9
ovl_En_Gg2,F9FF50,FA1560,D4E3D0,D4F400,1610,Y,80B3AC50,80B3C260,1610,0,actor,1FA
ovl_Obj_Ghaka,FA1560,FA1D20,D4F400,D4FA30,7C0,Y,80B3C260,80B3CA20,7C0,0,actor,1FB
ovl_En_Dnp,FA1D20,FA32F0,D4FA30,D50980,15D0,Y,80B3CA20,80B3DFF0,15D0,0,actor,1FC
ovl_En_Dai,FA32F0,FA5380,D50980,D52030,2090,Y,80B3DFF0,80B40080,2090,0,actor,1FD
ovl_Bg_Goron_Oyu,FA5380,FA5B00,D52030,D525E0,780,Y,80B40080,80B40800,780,0,actor,1FE
ovl_En_Kgy,FA5B00,FA8CB0,D525E0,D54460,31B0,Y,80B40800,80B439B0,31B0,0,actor,1FF
ovl_En_Invadepoh,FA8CB0,FB55A0,D54460,D5BB80,C8F0,Y,80B439B0,80B50410,CA60,170,actor,200
ovl_En_Gk,FB55A0,FB89D0,D5BB80,D5DEA0,3430,Y,80B50410,80B53840,3430,0,actor,201
ovl_En_An,FB89D0,FBF8B0,D5DEA0,D62110,6EE0,Y,80B53840,80B5A720,6EE0,0,actor,202
ovl_En_Bee,FBF8B0,FC0470,D62110,D62AA0,BC0,Y,80B5A720,80B5B2E0,BC0,0,actor,204
ovl_En_Ot,FC0470,FC3A10,D62AA0,D65090,35A0,Y,80B5B2E0,80B5E890,35B0,10,actor,205
ovl_En_Dragon,FC3A10,FC5C50,D65090,D668F0,2240,Y,80B5E890,80B60AD0,2240,0,actor,206
ovl_Obj_Dora,FC5C50,FC6760,D668F0,D67150,B10,Y,80B60AD0,80B615E0,B10,0,actor,207
ovl_En_Bigpo,FC6760,FCA640,D67150,D69E10,3EE0,Y,80B615E0,80B654C0,3EE0,0,actor,208
ovl_Obj_Kendo_Kanban,FCA640,FCBBA0,D69E10,D6AE20,1560,Y,80B654C0,80B66A20,1560,0,actor,209
ovl_Obj_Hariko,FCBBA0,FCBEB0,D6AE20,D6B0A0,310,Y,80B66A20,80B66D30,310,0,actor,20A
ovl_En_Sth,FCBEB0,FD27E0,D6B0A0,D6FA10,6930,Y,80B66D30,80B6D660,6930,0,actor,20B
ovl_Bg_Sinkai_Kabe,FD27E0,FD2D60,D6FA10,D6FEC0,580,Y,80B6D660,80B6DBE0,580,0,actor,20C
ovl_Bg_Haka_Curtain,FD2D60,FD31A0,D6FEC0,D701C0,440,Y,80B6DBE0,80B6E020,440,0,actor,20D
ovl_Bg_Kin2_Bombwall,FD31A0,FD39A0,D701C0,D70850,800,Y,80B6E020,80B6E820,800,0,actor,20E
ovl_Bg_Kin2_Fence,FD39A0,FD4120,D70850,D70DE0,780,Y,80B6E820,80B6EFA0,780,0,actor,20F
