File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
object_gi_reserve01,1A96000,1A97610,14269F0,1427BD0,1610,Y,,,,,object,
object_lightblock,1A98000,1A98BB0,1427BD0,1428650,BB0,Y,,,,,object,
object_takaraya_objects,1A99000,1A99E50,1428650,1428C20,E50,Y,,,,,object,
object_wdhand,1A9A000,1A9BE30,1428C20,142A1C0,1E30,Y,,,,,object,
object_sdn,1A9C000,1AA9C90,142A1C0,14346C0,DC90,Y,,,,,object,
object_snowwd,1AAA000,1AACAA0,14346C0,1435F10,2AA0,Y,,,,,object,
object_giant,1AAD000,1AC4960,1435F10,144A230,17960,Y,,,,,object,
object_comb,1AC5000,1AC60D0,144A230,144ADB0,10D0,Y,,,,,object,
object_hana,1AC7000,1AC7750,144ADB0,144AFD0,750,Y,,,,,object,
object_boss_hakugin,1AC8000,1ADE840,144AFD0,1457530,16840,Y,,,,,object,
object_meganeana_obj,1ADF000,1AE05D0,1457530,1458930,15D0,Y,,,,,object,
object_gi_nutsmask,1AE1000,1AE2C30,1458930,1459A10,1C30,Y,,,,,object,
object_stk2,1AE3000,1B1D910,1459A10,1492730,3A910,Y,,,,,object,
object_spot11_obj,1B1E000,1B1FEF0,1492730,14942E0,1EF0,Y,,,,,object,
object_danpei_object,1B20000,1B23E10,14942E0,1496710,3E10,Y,,,,,object,
object_dhouse,1B24000,1B2C2C0,1496710,149B650,82C0,Y,,,,,object,
object_hakaisi,1B2D000,1B2FFF0,149B650,149D110,2FF0,Y,,,,,object,
object_po,1B30000,1B350E0,149D110,14A04F0,50E0,Y,,,,,object,
object_snowman,1B36000,1B3D730,14A04F0,14A40F0,7730,Y,,,,,object,
object_po_sisters,1B3E000,1B445D0,14A40F0,14A81E0,65D0,Y,,,,,object,
object_pp,1B45000,1B57B00,14A81E0,14B1390,12B00,Y,,,,,object,
object_goronswitch,1B58000,1B5A9B0,14B1390,14B34A0,29B0,Y,,,,,object,
object_delf,1B5B000,1B70130,14B34A0,14C0BC0,15130,Y,,,,,object,
object_botihasira,1B71000,1B72C10,14C0BC0,14C1E20,1C10,Y,,,,,object,
object_gi_bigbomb,1B73000,1B74930,14C1E20,14C2BB0,1930,Y,,,,,object,
object_pst,1B75000,1B76A90,14C2BB0,14C4000,1A90,Y,,,,,object,
object_bsmask,1B77000,1B83B90,14C4000,14CB9D0,CB90,Y,,,,,object,
object_spidertent,1B84000,1B863C0,14CB9D0,14CC910,23C0,Y,,,,,object,
object_zoraegg,1B87000,1B8C9B0,14CC910,14D04F0,59B0,Y,,,,,object,
object_kbt,1B8D000,1B9C0E0,14D04F0,14D9850,F0E0,Y,,,,,object,
object_gg,1B9D000,1BAD0E0,14D9850,14E2D70,100E0,Y,,,,,object,
object_maruta,1BAE000,1BB0FE0,14E2D70,14E43B0,2FE0,Y,,,,,object,
object_ghaka,1BB1000,1BB4D00,14E43B0,14E6790,3D00,Y,,,,,object,
object_oyu,1BB5000,1BB59C0,14E6790,14E6FE0,9C0,Y,,,,,object,
object_dnp,1BB6000,1BC8440,14E6FE0,14F6020,12440,Y,,,,,object,
object_dai,1BC9000,1BDC0E0,14F6020,15021E0,130E0,Y,,,,,object,
object_kgy,1BDD000,1BEDBA0,15021E0,150D780,10BA0,Y,,,,,object,
object_fb,1BEE000,1BF4EB0,150D780,15120E0,6EB0,Y,,,,,object,
object_taisou,1BF5000,1BFC780,15120E0,15199A0,7780,Y,,,,,object,
object_gk,1BFD000,1C0E720,15199A0,15254A0,11720,Y,,,,,object,
object_haka_obj,1C0F000,1C16840,15254A0,152AC20,7840,Y,,,,,object,
object_dnt,1C17000,1C222D0,152AC20,1532AB0,B2D0,Y,,,,,object,
object_yukiyama,1C23000,1C29870,1532AB0,1537590,6870,Y,,,,,object,
object_icefloe,1C2A000,1C2ACC0,1537590,1537E30,CC0,Y,,,,,object,
object_gi_gold_dust,1C2B000,1C2C140,1537E30,1538B20,1140,Y,,,,,object,
object_gi_bottle_16,1C2D000,1C2E320,1538B20,1539820,1320,Y,,,,,object,
object_gi_bottle_22,1C2F000,1C30AC0,1539820,153A990,1AC0,Y,,,,,object,
object_bee,1C31000,1C323A0,153A990,153B220,13A0,Y,,,,,object,
object_ot,1C33000,1C37B40,153B220,153D8A0,4B40,Y,,,,,object,
object_utubo,1C38000,1C3CAD0,153D8A0,153FFC0,4AD0,Y,,,,,object,
object_dora,1C3D000,1C42210,153FFC0,1543990,5210,Y,,,,,object,
object_gi_loach,1C43000,1C44440,1543990,1544720,1440,Y,,,,,object,
object_gi_seahorse,1C45000,1C467D0,1544720,1545580,17D0,Y,,,,,object,
object_bigpo,1C47000,1C4CC20,1545580,1549410,5C20,Y,,,,,object,
object_hariko,1C4D000,1C4D420,1549410,1549710,420,Y,,,,,object,
