File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ganontika_room_0,262C000,26351C0,17EC580,17EF160,91C0,Y,,,,,room,
ganontika_room_1,2636000,26529B0,17EF160,17FA300,1C9B0,Y,,,,,room,
ganontika_room_2,2653000,265A7E0,17FA300,17FD890,77E0,Y,,,,,room,
ganontika_room_3,265B000,2664990,17FD890,1801E30,9990,Y,,,,,room,
ganontika_room_4,2665000,266CC90,1801E30,1805050,7C90,Y,,,,,room,
ganontika_room_5,266D000,2674540,1805050,1807F50,7540,Y,,,,,room,
ganontika_room_6,2675000,2684BF0,1807F50,180C8A0,FBF0,Y,,,,,room,
ganontika_room_7,2685000,268CC90,180C8A0,180FC50,7C90,Y,,,,,room,
ganontika_room_8,268D000,2696070,180FC50,1813090,9070,Y,,,,,room,
ganontika_room_9,2697000,26A2890,1813090,1816430,B890,Y,,,,,room,
ganontika_room_10,26A3000,26A9B70,1816430,1818CA0,6B70,Y,,,,,room,
ganontika_room_11,26AA000,26B0950,1818CA0,181B4A0,6950,Y,,,,,room,
ganontika_room_12,26B1000,26BC370,181B4A0,181F690,B370,Y,,,,,room,
ganontika_room_13,26BD000,26C4D40,181F690,1822A90,7D40,Y,,,,,room,
ganontika_room_14,26C5000,26CF1A0,1822A90,1825DD0,A1A0,Y,,,,,room,
ganontika_room_15,26D0000,26D7D40,1825DD0,18291E0,7D40,Y,,,,,room,
ganontika_room_16,26D8000,26DAE20,18291E0,182A150,2E20,Y,,,,,room,
ganontika_room_17,26DB000,26E36A0,182A150,182C9A0,86A0,Y,,,,,room,
ganontika_room_18,26E4000,26F0670,182C9A0,1830920,C670,Y,,,,,room,
ganontika_room_19,26F1000,26F8D40,1830920,1833CF0,7D40,Y,,,,,room,
spot00_scene,26F9000,2723220,1833CF0,18498B0,2A220,Y,,,,,scene,
spot00_room_0,2724000,2739230,18498B0,1850FF0,15230,Y,,,,,room,
spot01_scene,273A000,2756150,1850FF0,1861660,1C150,Y,,,,,scene,
spot01_room_0,2757000,2760EE0,1861660,18650F0,9EE0,Y,,,,,room,
spot02_scene,2761000,276CC80,18650F0,186AFE0,BC80,Y,,,,,scene,
spot02_room_0,276D000,276F6E0,186AFE0,186BBE0,26E0,Y,,,,,room,
spot02_room_1,2770000,278DF90,186BBE0,187B510,1DF90,Y,,,,,room,
spot03_scene,278E000,2799560,187B510,1882610,B560,Y,,,,,scene,
spot03_room_0,279A000,27A7980,1882610,18886C0,D980,Y,,,,,room,
spot03_room_1,27A8000,27AF500,18886C0,188C0F0,7500,Y,,,,,room,
spot04_scene,27B0000,27C1240,188C0F0,1895A60,11240,Y,,,,,scene,
spot04_room_0,27C2000,27DD490,1895A60,18A3040,1B490,Y,,,,,room,
spot04_room_1,27DE000,27E6580,18A3040,18A74F0,8580,Y,,,,,room,
spot04_room_2,27E7000,27EC070,18A74F0,18A9E30,5070,Y,,,,,room,
spot05_scene,27ED000,2801D60,18A9E30,18B5B00,14D60,Y,,,,,scene,
spot05_room_0,2802000,280BF00,18B5B00,18B90C0,9F00,Y,,,,,room,
spot06_scene,280C000,2827430,18B90C0,18C94E0,1B430,Y,,,,,scene,
spot06_room_0,2828000,2832620,18C94E0,18CD600,A620,Y,,,,,room,
spot07_scene,2833000,283C820,18CD600,18D34F0,9820,Y,,,,,scene,
spot07_room_0,283D000,28432F0,18D34F0,18D5900,62F0,Y,,,,,room,
spot07_room_1,2844000,28509A0,18D5900,18DB130,C9A0,Y,,,,,room,
spot08_scene,2851000,28626A0,18DB130,18E6750,116A0,Y,,,,,scene,
spot08_room_0,2863000,286B160,18E6750,18E9A20,8160,Y,,,,,room,
spot09_scene,286C000,287D160,18E9A20,18F3260,11160,Y,,,,,scene,
spot09_room_0,287E000,28867C0,18F3260,18F6500,87C0,Y,,,,,room,
spot10_scene,2887000,2897430,18F6500,18FF530,10430,Y,,,,,scene,
spot10_room_0,2898000,289A5F0,18FF530,1900210,25F0,Y,,,,,room,
spot10_room_1,289B000,28A3430,1900210,1904080,8430,Y,,,,,room,
spot10_room_2,28A4000,28A8BF0,1904080,1906290,4BF0,Y,,,,,room,
spot10_room_3,28A9000,28AEAB0,1906290,1908DB0,5AB0,Y,,,,,room,
spot10_room_4,28AF000,28B14D0,1908DB0,19099A0,24D0,Y,,,,,room,
spot10_room_5,28B2000,28B8FF0,19099A0,190C710,6FF0,Y,,,,,room,
spot10_room_6,28B9000,28BCAF0,190C710,190E650,3AF0,Y,,,,,room,
spot10_room_7,28BD000,28BF5C0,190E650,190F280,25C0,Y,,,,,room,
spot10_room_8,28C0000,28C2670,190F280,190FF00,2670,Y,,,,,room,
spot10_room_9,28C3000,28C6BE0,190FF00,1911C10,3BE0,Y,,,,,room,
spot11_scene,28C7000,28E04E0,1911C10,1921020,194E0,Y,,,,,scene,
spot11_room_0,28E1000,28ED7C0,1921020,19267F0,C7C0,Y,,,,,room,
spot12_scene,28EE000,28FDE80,19267F0,192F310,FE80,Y,,,,,scene,
spot12_room_0,28FE000,290F5C0,192F310,1936D60,115C0,Y,,,,,room,
spot12_room_1,2910000,291C0A0,1936D60,193CCB0,C0A0,Y,,,,,room,
spot13_scene,291D000,2922E30,193CCB0,1940450,5E30,Y,,,,,scene,
spot13_room_0,2923000,2923910,1940450,19408D0,910,Y,,,,,room,
spot13_room_1,2924000,2936A40,19408D0,194A030,12A40,Y,,,,,room,
spot15_scene,2937000,294F500,194A030,19586A0,18500,Y,,,,,scene,
spot15_room_0,2950000,295D1C0,19586A0,195D220,D1C0,Y,,,,,room,
spot16_scene,295E000,297CA90,195D220,1970C60,1EA90,Y,,,,,scene,
spot16_room_0,297D000,2987D10,1970C60,1975470,AD10,Y,,,,,room,
spot17_scene,2988000,2997EE0,1975470,197E9B0,FEE0,Y,,,,,scene,
spot17_room_0,2998000,299E880,197E9B0,19817B0,6880,Y,,,,,room,
