File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Demo_Effect,E8C1C0,E8CED0,CE47F0,CE5290,D10,Y,808CCDA0,808CDAB0,D10,0,actor,48
ovl_Demo_Kankyo,E8CED0,E8F100,CE5290,CE68E0,2230,Y,808CDAB0,808CFCE0,2230,0,actor,49
ovl_En_Floormas,E8F100,E928A0,CE68E0,CE8C00,37A0,Y,808CFCE0,808D3480,37A0,0,actor,4A
ovl_En_Rd,E928A0,E95FD0,CE8C00,CEACD0,3730,Y,808D3480,808D6BB0,3730,0,actor,4C
ovl_Bg_F40_Flift,E95FD0,E96350,CEACD0,CEAFA0,380,Y,808D6BB0,808D6F30,380,0,actor,4D
ovl_Obj_Mure,E96350,E973C0,CEAFA0,CEBB20,1070,Y,808D6F30,808D7FA0,1070,0,actor,4F
ovl_En_Sw,E973C0,E9A900,CEBB20,CEE080,3540,Y,808D7FA0,808DB4E0,3540,0,actor,50
ovl_Object_Kankyo,E9A900,E9D030,CEE080,CEFB50,2730,Y,808DB4E0,808DDC20,2740,10,actor,51
ovl_En_Horse_Link_Child,E9D030,E9EC10,CEFB50,CF0BE0,1BE0,Y,808DDC20,808DF800,1BE0,0,actor,54
ovl_Door_Ana,E9EC10,E9F2A0,CF0BE0,CF1110,690,Y,808DF800,808DFE90,690,0,actor,55
ovl_En_Encount1,E9F2A0,E9F8B0,CF1110,CF1610,610,Y,808DFE90,808E04A0,610,0,actor,5B
ovl_Demo_Tre_Lgt,E9F8B0,E9FFD0,CF1610,CF1BF0,720,Y,808E04A0,808E0BC0,720,0,actor,5C
ovl_En_Encount2,E9FFD0,EA0A50,CF1BF0,CF24B0,A80,Y,808E0BC0,808E1640,A80,0,actor,5F
ovl_En_Fire_Rock,EA0A50,EA0AE0,CF24B0,CF2510,90,Y,808E1640,808E16D0,90,0,actor,60
ovl_Bg_Ctower_Rot,EA0AE0,EA1070,CF2510,CF2980,590,Y,808E16D0,808E1C60,590,0,actor,61
ovl_Mir_Ray,EA1070,EA2960,CF2980,CF3DC0,18F0,Y,808E1C60,808E3550,18F0,0,actor,62
ovl_En_Sb,EA2960,EA3A30,CF3DC0,CF4990,10D0,Y,808E3550,808E4620,10D0,0,actor,64
ovl_En_Bigslime,EA3A30,EAFC60,CF4990,CFC3B0,C230,Y,808E4620,808F0850,C230,0,actor,65
ovl_En_Karebaba,EAFC60,EB1B10,CFC3B0,CFD8C0,1EB0,Y,808F0850,808F2700,1EB0,0,actor,66
ovl_En_In,EB1B10,EB5F10,CFD8C0,D00280,4400,Y,808F2700,808F6B00,4400,0,actor,67
ovl_En_Bom_Chu,EB5F10,EB7500,D00280,D013C0,15F0,Y,808F6B00,808F80F0,15F0,0,actor,6A
ovl_En_Horse_Game_Check,EB7500,EB8860,D013C0,D02040,1360,Y,808F80F0,808F9450,1360,0,actor,6B
ovl_En_Rr,EB8860,EBAFB0,D02040,D03D30,2750,Y,808F9450,808FBBA0,2750,0,actor,6C
