File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Bg_Spot01_Objects2,C7AE40,C7B360,C7AE40,0,520,N,808AC140,808AC660,520,0,actor,19D
ovl_Bg_Spot02_Objects,C7B360,C7C7E0,C7B360,0,1480,N,808AC660,808ADAE0,1480,0,actor,9C
ovl_Bg_Spot03_Taki,C7C7E0,C7D170,C7C7E0,0,990,N,808ADAE0,808AE470,990,0,actor,11F
ovl_Bg_Spot05_Soko,C7D170,C7D480,C7D170,0,310,N,808AE470,808AE780,310,0,actor,18D
ovl_Bg_Spot06_Objects,C7D480,C7E930,C7D480,0,14B0,N,808AE780,808AFC30,14B0,0,actor,D5
ovl_Bg_Spot07_Taki,C7E930,C7EFD0,C7E930,0,6A0,N,808AFC30,808B02D0,6A0,0,actor,120
ovl_Bg_Spot08_Bakudankabe,C7EFD0,C7F660,C7EFD0,0,690,N,808B02D0,808B0960,690,0,actor,1A8
ovl_Bg_Spot08_Iceblock,C7F660,C807E0,C7F660,0,1180,N,808B0960,808B1AE0,1180,0,actor,D1
ovl_Bg_Spot09_Obj,C807E0,C80E80,C807E0,0,6A0,N,808B1AE0,808B2180,6A0,0,actor,B8
ovl_Bg_Spot11_Bakudankabe,C80E80,C814F0,C80E80,0,670,N,808B2180,808B27F0,670,0,actor,19F
ovl_Bg_Spot11_Oasis,C814F0,C81C90,C814F0,0,7A0,N,808B27F0,808B2F90,7A0,0,actor,1C2
ovl_Bg_Spot12_Gate,C81C90,C82120,C81C90,0,490,N,808B2F90,808B3420,490,0,actor,190
ovl_Bg_Spot12_Saku,C82120,C82660,C82120,0,540,N,808B3420,808B3960,540,0,actor,191
ovl_Bg_Spot15_Rrbox,C82660,C83550,C82660,0,EF0,N,808B3960,808B4850,EF0,0,actor,107
ovl_Bg_Spot15_Saku,C83550,C83930,C83550,0,3E0,N,808B4850,808B4C30,3E0,0,actor,F8
ovl_Bg_Spot16_Bombstone,C83930,C85140,C83930,0,1810,N,808B4C30,808B6440,1810,0,actor,CD
ovl_Bg_Spot16_Doughnut,C85140,C858C0,C85140,0,780,N,808B6440,808B6BC0,780,0,actor,E5
ovl_Bg_Spot17_Bakudankabe,C858C0,C86100,C858C0,0,840,N,808B6BC0,808B7400,840,0,actor,1A9
ovl_Bg_Spot17_Funen,C86100,C86410,C86100,0,310,N,808B7400,808B7710,310,0,actor,BF
ovl_Bg_Spot18_Basket,C86410,C87480,C86410,0,1070,N,808B7710,808B8780,1070,0,actor,15C
ovl_Bg_Spot18_Futa,C87480,C87610,C87480,0,190,N,808B8780,808B8910,190,0,actor,1C3
