File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Daiku2,10400D0,1041A00,DC0F60,DC21F0,1930,Y,80BC7800,80BC9130,1930,0,actor,26A
ovl_En_Muto,1041A00,10423F0,DC21F0,DC2A20,9F0,Y,80BC9130,80BC9B20,9F0,0,actor,26B
ovl_En_Baisen,10423F0,1042E20,DC2A20,DC3250,A30,Y,80BC9B20,80BCA550,A30,0,actor,26C
ovl_En_Heishi,1042E20,1043410,DC3250,DC3770,5F0,Y,80BCA550,80BCAB40,5F0,0,actor,26D
ovl_En_Demo_heishi,1043410,1043A20,DC3770,DC3CB0,610,Y,80BCAB40,80BCB150,610,0,actor,26E
ovl_En_Dt,1043A20,1045420,DC3CB0,DC4FE0,1A00,Y,80BCB150,80BCCB50,1A00,0,actor,26F
ovl_En_Cha,1045420,1045840,DC4FE0,DC5360,420,Y,80BCCB50,80BCCF70,420,0,actor,270
ovl_Obj_Dinner,1045840,10459C0,DC5360,DC54B0,180,Y,80BCCF70,80BCD0F0,180,0,actor,271
ovl_Eff_Lastday,10459C0,1046140,DC54B0,DC5950,780,Y,80BCD0F0,80BCD870,780,0,actor,272
ovl_Bg_Ikana_Dharma,1046140,1046AD0,DC5950,DC61A0,990,Y,80BCD870,80BCE210,9A0,10,actor,273
ovl_En_Akindonuts,1046AD0,104AC80,DC61A0,DC88F0,41B0,Y,80BCE210,80BD23C0,41B0,0,actor,274
ovl_Eff_Stk,104AC80,104B040,DC88F0,DC8C50,3C0,Y,80BD23C0,80BD2780,3C0,0,actor,275
ovl_En_Ig,104B040,104D810,DC8C50,DCA770,27D0,Y,80BD2780,80BD4F50,27D0,0,actor,276
ovl_En_Rg,104D810,104FB00,DCA770,DCC200,22F0,Y,80BD4F50,80BD7250,2300,10,actor,277
ovl_En_Osk,104FB00,10513C0,DCC200,DCD0C0,18C0,Y,80BD7250,80BD8B10,18C0,0,actor,278
ovl_En_Sth2,10513C0,1053FE0,DCD0C0,DCEC10,2C20,Y,80BD8B10,80BDB730,2C20,0,actor,279
ovl_En_Yb,1053FE0,1055360,DCEC10,DCFA20,1380,Y,80BDB730,80BDCAB0,1380,0,actor,27A
ovl_En_Rz,1055360,1056E80,DCFA20,DD0C70,1B20,Y,80BDCAB0,80BDE5D0,1B20,0,actor,27B
