File,,Notes,nj0,,,nj1,,,ne0,,,np0,,,np1,,,nek,,,neg,,,npd,,,cj0,,,ce0,,,cp0,,
,,,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size,Offset,VRAM,Size
c_keyframe,,,D6C90,8017E330,25C0,,,,DD5E0,801830A0,25C0,DE090,80183DF0,23C0,DE160,80184140,23C0,DC800,80182920,25C0,DCD00,801827C0,23C0,,,,,,,,,,,,
sys_slowly,,,D9250,801808F0,160,,,,DFBA0,80185660,160,E0450,801861B0,160,E0520,80186500,160,DEDC0,80184EE0,160,DF0C0,80184B80,160,,,,,,,,,,,,
sys_flashrom,,,D93B0,80180A50,7D0,,,,DFD00,801857C0,7D0,E05B0,80186310,7D0,E0680,80186660,7D0,DEF20,80185040,7D0,DF220,80184CE0,7D0,,,,,,,,,,,,
code_80185F90,,Handwritten (kanji offsets),D9B80,80181220,AE0,D9E70,80181450,AE0,E04D0,80185F90,AE0,E0D80,80186AE0,AE0,E0E50,80186E30,AE0,DF6F0,80185810,AE0,DF9F0,801854B0,AE0,10C550,801C3010,AE0,DE680,80184AA0,AE0,DE5F0,80184A30,AE0,DEE10,801853B0,AE0
???,,,DA660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osFlash,,,,,,,,,E0FB0,80186A70,D30,E1860,801875C0,D30,E1930,80187910,D30,E01D0,801862F0,D30,E04D0,80185F90,D30,,,,,,,,,,,,
[PADDING],,,,,,,,,E1CE0,801877A0,30,E2590,801882F0,20,E2660,,70,E0F00,80187020,10,E1200,80186CC0,10,,,,,,,,,,,,
audio_synthesis,,,,,,,,,E1D10,801877D0,3920,E25B0,80188310,,E26D0,801886B0,,E0F10,80187030,3920,E1210,80186CD0,3920,,,,,,,,,,,,
audio_heap,,,,,,,,,E5630,8018B0F0,3A70,,,,,,,E4830,8018A950,3A70,E4B30,8018A5F0,3A70,,,,,,,,,,,,
audio_load,,,,,,,,,E90A0,8018EB60,4080,,,,,,,E82A0,8018E3C0,4080,E85A0,8018E060,4080,,,,,,,,,,,,
code_80192BE0,,,,,,,,,ED120,80192BE0,1B30,ED970,801936D0,,,,,EC320,80192440,1B30,EC620,801920E0,1B30,,,,,,,,,,,,
code_80194710,,,,,,,,,EEC50,80194710,220,,,,,,,EDE50,80193F70,220,EE150,80193C10,220,,,,,,,,,,,,
audio_playback,,,,,,,,,EEE70,80194930,20D0,,,,,,,EE070,80194190,20D0,EE370,80193E30,20D0,,,,,,,,,,,,
audio_effects,,,,,,,,,F0F40,80196A00,AD0,,,,,,,F0140,80196260,AD0,F0440,80195F00,AD0,,,,,,,,,,,,
audio_seqplayer,,,,,,,,,F1A10,801974D0,3970,,,,,,,F0C10,80196D30,3970,F0F10,801969D0,3970,,,,,,,,,,,,
code_8019AE40,,Handwritten,,,,,,,F5380,8019AE40,70,,,,,,,F4580,8019A6A0,70,F4880,8019A340,70,,,,,,,,,,,,
[PADDING],,,,,,,,,F53F0,,10,,,,,,,F45F0,8019A710,10,F48F0,8019A3B0,10,,,,,,,,,,,,
code_8019AEC0,,Handwritten,,,,,,,F5400,8019AEC0,40,,,,,,,F4600,8019A720,40,F4900,8019A3C0,40,,,,,,,,,,,,
code_8019AF00,,,,,,,,,F5440,8019AF00,A2F0,,,,,,,F4640,8019A760,A2F0,F4940,8019A400,A2F0,,,,,,,,,,,,
code_801A51F0,,,,,,,,,FF730,801A51F0,9D0,,,,,,,FE930,801A4A50,9D0,FEC30,801A46F0,9D0,,,,,,,,,,,,
[PADDING],,,,,,,,,100100,,10,-,-,-,,,,FF300,801A5420,10,FF600,801A50C0,10,,,,,,,,,,,,
code_801A5BD0,,,,,,,,,100110,801A5BD0,1F40,,,,,,,FF310,801A5430,1F40,FF610,801A50D0,1F40,,,,,,,,,,,,
code_801A7B10,,,,,,,,,102050,801A7B10,2510,,,,,,,101250,801A7370,2510,101550,801A7010,2510,,,,,,,,,,,,
code_801AA020,,,,,,,,,104560,801AA020,5F0,,,,,,,103760,801A9880,5F0,103A60,801A9520,5F0,,,,,,,,,,,,
z_game_over,,,,,,,,,104B50,801AA610,490,1053D0,801AB130,490,1054F0,801AB4D0,490,103D50,801A9E70,490,104050,801A9B10,490,,,,,,,,,,,,
z_construct,,,FE2E0,801A5980,10,,,,104FE0,801AAAA0,10,105860,801AB5C0,10,105980,801AB960,10,1041E0,801AA300,10,1044E0,801A9FA0,10,,,,,,,,,,,,
aspMain,,rspabi,FE2F0,801A5990,,FE5F0,801A5BD0,,104FF0,801AAAB0,1000,105870,801AB5D0,,105990,801AB970,,1041F0,801AA310,,1044F0,801A9FB0,1000,13C5B0,,,103190,,,1030D0,,,103990,,
gspS2DEX2.fifo,,rspabi,,,,,,,105FF0,801ABAB0,18C0,,,,,,,,,,1054F0,801AAFB0,18C0,,,,,,,,,,,,
njpgdspMain,,rspabi,,,,,,,1078B0,801AD370,AF0,,,,,,,,,,106DB0,801AC870,AF0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Start of data,FE2F0,801A5990,30B90,,,,1083A0,801ADE60,2DF90,,,,,,,1041F0,801AA310,,1078A0,801AD360,,,,,,,,,,,,,
,,Start of rodata,12EE80,801D6520,D870,,,,136330,801DBDF0,81B0,12E620,801D4380,,12E740,801D4720,7110,,,,135DA0,801DB860,,,,,,,,,,,,,
,,EOF,13C6F0,801E3D90,,,,,13E4E0,801E3FA0,,,,,135850,801DB830,,,,,13D73C,801E31FC,,,,,,,,,,,,,
