File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Effect_En_Ice_Block,E8E240,E8E590,C902A0,C905B0,350,Y,80A24510,80A24860,350,0,effectSs,25
ovl_Obj_Iceblock,E8E590,E92A20,C905B0,C935A0,4490,Y,80A24860,80A28CF0,4490,0,actor,143
ovl_En_Bigpamet,E92A20,E94F80,C935A0,C94FF0,2560,Y,80A28CF0,80A2B250,2560,0,actor,144
ovl_Bg_Dblue_Movebg,E94F80,E970F0,C94FF0,C968D0,2170,Y,80A2B250,80A2D3D0,2180,10,actor,174
ovl_En_Syateki_Dekunuts,E970F0,E98200,C968D0,C975F0,1110,Y,80A2D3D0,80A2E4E0,1110,0,actor,145
ovl_Elf_Msg3,E98200,E98770,C975F0,C97A00,570,Y,80A2E4E0,80A2EA50,570,0,actor,146
ovl_En_Fg,E98770,E99C90,C97A00,C98990,1520,Y,80A2EA50,80A2FF70,1520,0,actor,147
ovl_Dm_Ravine,E99C90,E99E50,C98990,C98B00,1C0,Y,80A2FF70,80A30130,1C0,0,actor,148
ovl_Dm_Sa,E99E50,E9A290,C98B00,C98E70,440,Y,80A30130,80A30570,440,0,actor,149
ovl_En_Slime,E9A290,E9D6F0,C98E70,C9B1F0,3460,Y,80A30570,80A339E0,3470,10,actor,14A
ovl_En_Pr,E9D6F0,E9EFE0,C9B1F0,C9C4C0,18F0,Y,80A339E0,80A352D0,18F0,0,actor,14B
ovl_Obj_Toudai,E9EFE0,E9FBE0,C9C4C0,C9CCA0,C00,Y,80A352D0,80A35ED0,C00,0,actor,14C
ovl_Obj_Entotu,E9FBE0,EA09F0,C9CCA0,C9D510,E10,Y,80A35ED0,80A36CE0,E10,0,actor,14D
ovl_Obj_Bell,EA09F0,EA14D0,C9D510,C9DCD0,AE0,Y,80A36CE0,80A377C0,AE0,0,actor,14E
ovl_En_Syateki_Okuta,EA14D0,EA33B0,C9DCD0,C9EFB0,1EE0,Y,80A377C0,80A396A0,1EE0,0,actor,14F
ovl_Obj_Shutter,EA33B0,EA3670,C9EFB0,C9F230,2C0,Y,80A396A0,80A39960,2C0,0,actor,151
ovl_Dm_Zl,EA3670,EA3E80,C9F230,C9F890,810,Y,80A39960,80A3A170,810,0,actor,152
ovl_En_Ru,EA3E80,EA4B90,C9F890,CA02C0,D10,Y,80A3A170,80A3AE80,D10,0,actor,69
ovl_En_Elfgrp,EA4B90,EA6140,CA02C0,CA1220,15B0,Y,80A3AE80,80A3C430,15B0,0,actor,153
ovl_Dm_Tsg,EA6140,EA6560,CA1220,CA15E0,420,Y,80A3C430,80A3C850,420,0,actor,154
ovl_En_Baguo,EA6560,EA79C0,CA15E0,CA2610,1460,Y,80A3C850,80A3DCB0,1460,0,actor,155
ovl_Obj_Vspinyroll,EA79C0,EA8B60,CA2610,CA3380,11A0,Y,80A3DCB0,80A3EE50,11A0,0,actor,156
ovl_Obj_Smork,EA8B60,EA9870,CA3380,CA3B80,D10,Y,80A3EE50,80A3FB60,D10,0,actor,157
ovl_En_Test2,EA9870,EA9CC0,CA3B80,CA3F10,450,Y,80A3FB60,80A3FFB0,450,0,actor,158
ovl_En_Test3,EA9CC0,EAD200,CA3F10,CA65F0,3540,Y,80A3FFB0,80A43540,3590,50,actor,159
ovl_En_Test4,EAD200,EAE6C0,CA65F0,CA74C0,14C0,Y,80A43540,80A44A10,14D0,10,actor,15A
